Participante,Ordem,Classificação,Tempo Gasto
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,51,neutra,6.4
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,52,neutra,7.6
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,53,negativa,4.61
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,54,negativa,7.78
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,55,neutra,75.44
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,56,negativa,6.9
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,57,positiva,1.98
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,58,positiva,7.7
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,59,positiva,1.62
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,60,positiva,3.41
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,61,positiva,2.31
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,62,positiva,6.49
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,63,neutra,4.2
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,64,positiva,5.91
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,65,positiva,3.27
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,66,neutra,90.67
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,67,neutra,3.58
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,68,neutra,4.77
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,69,neutra,4.05
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,70,positiva,3.66
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,71,positiva,4.77
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,72,positiva,2.16
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,73,positiva,27.76
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,74,positiva,1.96
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,75,positiva,2.79
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,76,positiva,3.22
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,77,positiva,6.53
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,78,positiva,3.65
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,79,neutra,4.1
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,80,positiva,3.11
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,81,positiva,4.92
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,82,positiva,2.88
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,83,negativa,6.69
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,84,neutra,6.23
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,85,positiva,2.54
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,86,positiva,4.05
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,87,positiva,2.01
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,88,neutra,5.58
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,89,positiva,5.06
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,90,positiva,4.72
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,91,positiva,2.86
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,92,positiva,1.69
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,93,positiva,4.77
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,94,positiva,4.17
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,95,negativa,70.19
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,96,neutra,6.05
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,97,positiva,2.65
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,98,positiva,1.9
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,99,neutra,49.54
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,100,neutra,2.59
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,101,positiva,4.18
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,102,positiva,25.97
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,103,negativa,4.29
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,104,positiva,1.8
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,105,negativa,3.85
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,106,positiva,2.08
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,107,positiva,2.8
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,108,positiva,4.96
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,109,positiva,3.83
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,110,positiva,2.52
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,111,positiva,3.85
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,112,negativa,8.13
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,113,positiva,6.82
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,114,neutra,4.55
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,115,neutra,8.7
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,116,neutra,5.21
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,117,positiva,4.54
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,118,negativa,6.73
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,119,negativa,3.9
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,120,positiva,11.82
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,121,positiva,4.53
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,122,positiva,2.85
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,123,neutra,5.06
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,124,neutra,2.23
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,125,positiva,1.54
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,126,positiva,2.71
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,127,positiva,2.01
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,128,positiva,1.21
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,129,positiva,1.42
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,130,neutra,5.48
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,131,positiva,2.52
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,132,positiva,6.76
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,133,positiva,3.78
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,134,positiva,1.74
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,135,positiva,4.1
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,136,positiva,1.62
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,137,positiva,8.95
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,138,negativa,2.54
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,139,positiva,2.01
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,140,negativa,7.77
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,141,neutra,3.76
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,142,positiva,3.06
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,143,positiva,13.72
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,144,positiva,2.32
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,145,positiva,1.91
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,146,negativa,4.97
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,147,positiva,4.32
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,148,positiva,2.68
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,149,positiva,1.48
e78fc7e4f67d1a8f1a2fcd1a8fa2c20a,150,positiva,2.95
3a2ef0820dd127d25229b956f589f4ba,1,positiva,30.12
3a2ef0820dd127d25229b956f589f4ba,2,positiva,13.84
3a2ef0820dd127d25229b956f589f4ba,3,negativa,15.34
3a2ef0820dd127d25229b956f589f4ba,4,neutra,16.75
3a2ef0820dd127d25229b956f589f4ba,5,positiva,8.4
3a2ef0820dd127d25229b956f589f4ba,6,positiva,12.93
3a2ef0820dd127d25229b956f589f4ba,7,positiva,2.83
3a2ef0820dd127d25229b956f589f4ba,8,positiva,4.92
3a2ef0820dd127d25229b956f589f4ba,9,negativa,8.19
3a2ef0820dd127d25229b956f589f4ba,10,neutra,5.4
3a2ef0820dd127d25229b956f589f4ba,11,positiva,14.24
3a2ef0820dd127d25229b956f589f4ba,12,neutra,13.24
3a2ef0820dd127d25229b956f589f4ba,13,positiva,8.61
3a2ef0820dd127d25229b956f589f4ba,14,negativa,14.58
3a2ef0820dd127d25229b956f589f4ba,15,neutra,7.04
3a2ef0820dd127d25229b956f589f4ba,16,negativa,5.22
3a2ef0820dd127d25229b956f589f4ba,17,neutra,4.15
3a2ef0820dd127d25229b956f589f4ba,18,negativa,16.88
3a2ef0820dd127d25229b956f589f4ba,19,negativa,9.12
3a2ef0820dd127d25229b956f589f4ba,20,positiva,20.47
3a2ef0820dd127d25229b956f589f4ba,21,negativa,2.58
3a2ef0820dd127d25229b956f589f4ba,22,positiva,4.4
3a2ef0820dd127d25229b956f589f4ba,23,neutra,8.39
3a2ef0820dd127d25229b956f589f4ba,24,neutra,9.27
3a2ef0820dd127d25229b956f589f4ba,25,neutra,7.94
3a2ef0820dd127d25229b956f589f4ba,26,neutra,2.92
3a2ef0820dd127d25229b956f589f4ba,27,positiva,10.01
3a2ef0820dd127d25229b956f589f4ba,28,negativa,19.98
3a2ef0820dd127d25229b956f589f4ba,29,neutra,19.28
3a2ef0820dd127d25229b956f589f4ba,30,negativa,8.11
3a2ef0820dd127d25229b956f589f4ba,31,neutra,10.06
3a2ef0820dd127d25229b956f589f4ba,32,negativa,13.57
3a2ef0820dd127d25229b956f589f4ba,33,neutra,16.76
3a2ef0820dd127d25229b956f589f4ba,34,positiva,5.84
3a2ef0820dd127d25229b956f589f4ba,35,negativa,10.22
3a2ef0820dd127d25229b956f589f4ba,36,neutra,13.25
3a2ef0820dd127d25229b956f589f4ba,37,negativa,2.93
3a2ef0820dd127d25229b956f589f4ba,38,neutra,3.5
3a2ef0820dd127d25229b956f589f4ba,39,positiva,7.44
3a2ef0820dd127d25229b956f589f4ba,40,negativa,11.95
3a2ef0820dd127d25229b956f589f4ba,41,neutra,5.82
3a2ef0820dd127d25229b956f589f4ba,42,negativa,10.17
3a2ef0820dd127d25229b956f589f4ba,43,positiva,5.62
3a2ef0820dd127d25229b956f589f4ba,44,positiva,10.28
3a2ef0820dd127d25229b956f589f4ba,45,neutra,6.54
3a2ef0820dd127d25229b956f589f4ba,46,neutra,9.26
3a2ef0820dd127d25229b956f589f4ba,47,positiva,12.53
3a2ef0820dd127d25229b956f589f4ba,48,negativa,17.17
3a2ef0820dd127d25229b956f589f4ba,49,negativa,9.56
3a2ef0820dd127d25229b956f589f4ba,50,negativa,4.14
3a2ef0820dd127d25229b956f589f4ba,51,neutra,11.76
3a2ef0820dd127d25229b956f589f4ba,52,negativa,9.51
3a2ef0820dd127d25229b956f589f4ba,53,neutra,9.92
3a2ef0820dd127d25229b956f589f4ba,54,positiva,43.33
3a2ef0820dd127d25229b956f589f4ba,55,negativa,10.42
3a2ef0820dd127d25229b956f589f4ba,56,negativa,10.73
3a2ef0820dd127d25229b956f589f4ba,57,neutra,2.23
3a2ef0820dd127d25229b956f589f4ba,58,positiva,13.43
3a2ef0820dd127d25229b956f589f4ba,59,positiva,22.06
3a2ef0820dd127d25229b956f589f4ba,60,positiva,7.39
3a2ef0820dd127d25229b956f589f4ba,61,positiva,3.32
3a2ef0820dd127d25229b956f589f4ba,62,neutra,6.12
3a2ef0820dd127d25229b956f589f4ba,63,negativa,4.95
3a2ef0820dd127d25229b956f589f4ba,64,neutra,7.34
3a2ef0820dd127d25229b956f589f4ba,65,negativa,3.34
3a2ef0820dd127d25229b956f589f4ba,66,negativa,4.8
3a2ef0820dd127d25229b956f589f4ba,67,positiva,10.01
3a2ef0820dd127d25229b956f589f4ba,68,negativa,12.14
3a2ef0820dd127d25229b956f589f4ba,69,neutra,11.09
3a2ef0820dd127d25229b956f589f4ba,70,positiva,172.62
3a2ef0820dd127d25229b956f589f4ba,71,neutra,8.5
3a2ef0820dd127d25229b956f589f4ba,72,negativa,4.46
3a2ef0820dd127d25229b956f589f4ba,73,negativa,3.77
3a2ef0820dd127d25229b956f589f4ba,74,neutra,2.97
3a2ef0820dd127d25229b956f589f4ba,75,positiva,7.29
3a2ef0820dd127d25229b956f589f4ba,76,negativa,7.1
3a2ef0820dd127d25229b956f589f4ba,77,neutra,15.08
3a2ef0820dd127d25229b956f589f4ba,78,negativa,5.08
3a2ef0820dd127d25229b956f589f4ba,79,neutra,10.01
3a2ef0820dd127d25229b956f589f4ba,80,negativa,4.78
3a2ef0820dd127d25229b956f589f4ba,81,neutra,25.08
3a2ef0820dd127d25229b956f589f4ba,82,negativa,3.08
3a2ef0820dd127d25229b956f589f4ba,83,negativa,3.76
3a2ef0820dd127d25229b956f589f4ba,84,neutra,16.33
3a2ef0820dd127d25229b956f589f4ba,85,neutra,5.89
3a2ef0820dd127d25229b956f589f4ba,86,positiva,8.64
3a2ef0820dd127d25229b956f589f4ba,87,neutra,4.37
3a2ef0820dd127d25229b956f589f4ba,88,negativa,8.42
3a2ef0820dd127d25229b956f589f4ba,89,positiva,14.16
3a2ef0820dd127d25229b956f589f4ba,90,neutra,4.5
3a2ef0820dd127d25229b956f589f4ba,91,positiva,8.29
3a2ef0820dd127d25229b956f589f4ba,92,positiva,2.77
3a2ef0820dd127d25229b956f589f4ba,93,positiva,7.5
3a2ef0820dd127d25229b956f589f4ba,94,positiva,6.19
3a2ef0820dd127d25229b956f589f4ba,95,negativa,6.57
3a2ef0820dd127d25229b956f589f4ba,96,positiva,5.95
3a2ef0820dd127d25229b956f589f4ba,97,positiva,4.9
3a2ef0820dd127d25229b956f589f4ba,98,positiva,13.92
3a2ef0820dd127d25229b956f589f4ba,99,positiva,17.9
3a2ef0820dd127d25229b956f589f4ba,100,positiva,7.54
3a2ef0820dd127d25229b956f589f4ba,101,positiva,4.56
3a2ef0820dd127d25229b956f589f4ba,102,negativa,10.13
3a2ef0820dd127d25229b956f589f4ba,103,negativa,5.5
3a2ef0820dd127d25229b956f589f4ba,104,neutra,4.22
3a2ef0820dd127d25229b956f589f4ba,105,neutra,14.23
3a2ef0820dd127d25229b956f589f4ba,106,neutra,3.45
3a2ef0820dd127d25229b956f589f4ba,107,positiva,5.99
3a2ef0820dd127d25229b956f589f4ba,108,positiva,11.98
3a2ef0820dd127d25229b956f589f4ba,109,positiva,8.61
3a2ef0820dd127d25229b956f589f4ba,110,positiva,2.83
3a2ef0820dd127d25229b956f589f4ba,111,negativa,6.62
3a2ef0820dd127d25229b956f589f4ba,112,negativa,11.14
3a2ef0820dd127d25229b956f589f4ba,113,negativa,4.6
3a2ef0820dd127d25229b956f589f4ba,114,positiva,5.64
3a2ef0820dd127d25229b956f589f4ba,115,negativa,3.92
3a2ef0820dd127d25229b956f589f4ba,116,negativa,6.32
3a2ef0820dd127d25229b956f589f4ba,117,positiva,6.07
3a2ef0820dd127d25229b956f589f4ba,118,neutra,5.32
3a2ef0820dd127d25229b956f589f4ba,119,positiva,10.22
3a2ef0820dd127d25229b956f589f4ba,120,positiva,2.45
3a2ef0820dd127d25229b956f589f4ba,121,neutra,13.49
3a2ef0820dd127d25229b956f589f4ba,122,negativa,17.95
3a2ef0820dd127d25229b956f589f4ba,123,negativa,4.3
3a2ef0820dd127d25229b956f589f4ba,124,positiva,3.2
3a2ef0820dd127d25229b956f589f4ba,125,neutra,2.25
3a2ef0820dd127d25229b956f589f4ba,126,negativa,4.25
3a2ef0820dd127d25229b956f589f4ba,127,positiva,5.52
3a2ef0820dd127d25229b956f589f4ba,128,positiva,2.77
3a2ef0820dd127d25229b956f589f4ba,129,negativa,7.22
3a2ef0820dd127d25229b956f589f4ba,130,negativa,8.19
3a2ef0820dd127d25229b956f589f4ba,131,positiva,8.16
3a2ef0820dd127d25229b956f589f4ba,132,neutra,9.42
3a2ef0820dd127d25229b956f589f4ba,133,positiva,6.85
3a2ef0820dd127d25229b956f589f4ba,134,neutra,2.15
3a2ef0820dd127d25229b956f589f4ba,135,positiva,8.44
3a2ef0820dd127d25229b956f589f4ba,136,neutra,6.0
3a2ef0820dd127d25229b956f589f4ba,137,negativa,5.2
3a2ef0820dd127d25229b956f589f4ba,138,neutra,7.79
3a2ef0820dd127d25229b956f589f4ba,139,positiva,3.27
3a2ef0820dd127d25229b956f589f4ba,140,negativa,17.05
3a2ef0820dd127d25229b956f589f4ba,141,negativa,3.03
3a2ef0820dd127d25229b956f589f4ba,142,positiva,9.22
3a2ef0820dd127d25229b956f589f4ba,143,negativa,4.27
3a2ef0820dd127d25229b956f589f4ba,144,negativa,4.14
3a2ef0820dd127d25229b956f589f4ba,145,positiva,5.2
3a2ef0820dd127d25229b956f589f4ba,146,positiva,7.6
3a2ef0820dd127d25229b956f589f4ba,147,positiva,4.95
3a2ef0820dd127d25229b956f589f4ba,148,neutra,8.27
3a2ef0820dd127d25229b956f589f4ba,149,neutra,4.1
3a2ef0820dd127d25229b956f589f4ba,150,positiva,6.92
38f51967fb423d8525fcca5dd288f862,1,positiva,16.97
38f51967fb423d8525fcca5dd288f862,2,negativa,9.8
38f51967fb423d8525fcca5dd288f862,3,positiva,8.17
38f51967fb423d8525fcca5dd288f862,4,neutra,11.85
38f51967fb423d8525fcca5dd288f862,5,positiva,3.31
38f51967fb423d8525fcca5dd288f862,6,neutra,7.1
38f51967fb423d8525fcca5dd288f862,7,neutra,3.75
38f51967fb423d8525fcca5dd288f862,8,positiva,5.4
38f51967fb423d8525fcca5dd288f862,9,positiva,5.11
38f51967fb423d8525fcca5dd288f862,10,negativa,5.2
38f51967fb423d8525fcca5dd288f862,11,neutra,5.38
38f51967fb423d8525fcca5dd288f862,12,neutra,5.46
38f51967fb423d8525fcca5dd288f862,13,neutra,5.12
38f51967fb423d8525fcca5dd288f862,14,neutra,3.67
38f51967fb423d8525fcca5dd288f862,15,negativa,4.39
38f51967fb423d8525fcca5dd288f862,16,neutra,4.83
38f51967fb423d8525fcca5dd288f862,17,positiva,2.75
38f51967fb423d8525fcca5dd288f862,18,positiva,2.01
38f51967fb423d8525fcca5dd288f862,19,neutra,0.8
38f51967fb423d8525fcca5dd288f862,20,negativa,0.75
38f51967fb423d8525fcca5dd288f862,21,neutra,1.89
38f51967fb423d8525fcca5dd288f862,22,positiva,0.78
38f51967fb423d8525fcca5dd288f862,23,neutra,1.17
38f51967fb423d8525fcca5dd288f862,24,negativa,0.93
38f51967fb423d8525fcca5dd288f862,25,negativa,0.88
38f51967fb423d8525fcca5dd288f862,26,neutra,0.84
38f51967fb423d8525fcca5dd288f862,27,positiva,1.19
38f51967fb423d8525fcca5dd288f862,28,positiva,0.76
38f51967fb423d8525fcca5dd288f862,29,positiva,0.38
38f51967fb423d8525fcca5dd288f862,30,neutra,0.83
38f51967fb423d8525fcca5dd288f862,31,neutra,0.4
38f51967fb423d8525fcca5dd288f862,32,negativa,0.94
38f51967fb423d8525fcca5dd288f862,33,negativa,2.4
38f51967fb423d8525fcca5dd288f862,34,neutra,1.73
38f51967fb423d8525fcca5dd288f862,35,neutra,0.84
38f51967fb423d8525fcca5dd288f862,36,neutra,0.93
38f51967fb423d8525fcca5dd288f862,37,positiva,1.05
38f51967fb423d8525fcca5dd288f862,38,positiva,0.52
38f51967fb423d8525fcca5dd288f862,39,positiva,0.56
38f51967fb423d8525fcca5dd288f862,40,negativa,34.27
38f51967fb423d8525fcca5dd288f862,41,neutra,0.78
38f51967fb423d8525fcca5dd288f862,42,positiva,0.75
38f51967fb423d8525fcca5dd288f862,43,neutra,0.76
38f51967fb423d8525fcca5dd288f862,44,neutra,0.83
38f51967fb423d8525fcca5dd288f862,45,negativa,0.68
38f51967fb423d8525fcca5dd288f862,46,neutra,0.62
38f51967fb423d8525fcca5dd288f862,47,positiva,0.66
38f51967fb423d8525fcca5dd288f862,48,positiva,1.48
38f51967fb423d8525fcca5dd288f862,49,positiva,0.84
38f51967fb423d8525fcca5dd288f862,50,negativa,2.75
38f51967fb423d8525fcca5dd288f862,51,neutra,4.95
38f51967fb423d8525fcca5dd288f862,52,neutra,4.47
38f51967fb423d8525fcca5dd288f862,53,neutra,0.47
38f51967fb423d8525fcca5dd288f862,54,negativa,1.04
38f51967fb423d8525fcca5dd288f862,55,negativa,0.78
38f51967fb423d8525fcca5dd288f862,56,negativa,0.37
38f51967fb423d8525fcca5dd288f862,57,positiva,0.82
38f51967fb423d8525fcca5dd288f862,58,positiva,0.9
38f51967fb423d8525fcca5dd288f862,59,positiva,0.25
38f51967fb423d8525fcca5dd288f862,60,neutra,0.88
38f51967fb423d8525fcca5dd288f862,61,negativa,0.68
38f51967fb423d8525fcca5dd288f862,62,negativa,0.42
38f51967fb423d8525fcca5dd288f862,63,neutra,1.11
38f51967fb423d8525fcca5dd288f862,64,neutra,0.73
38f51967fb423d8525fcca5dd288f862,65,neutra,0.67
38f51967fb423d8525fcca5dd288f862,66,positiva,0.54
38f51967fb423d8525fcca5dd288f862,67,positiva,0.61
38f51967fb423d8525fcca5dd288f862,68,positiva,0.43
38f51967fb423d8525fcca5dd288f862,69,negativa,0.8
38f51967fb423d8525fcca5dd288f862,70,negativa,0.73
38f51967fb423d8525fcca5dd288f862,71,negativa,0.6
38f51967fb423d8525fcca5dd288f862,72,neutra,0.88
38f51967fb423d8525fcca5dd288f862,73,negativa,10.02
38f51967fb423d8525fcca5dd288f862,74,neutra,3.58
38f51967fb423d8525fcca5dd288f862,75,neutra,11.99
38f51967fb423d8525fcca5dd288f862,76,neutra,3.0
38f51967fb423d8525fcca5dd288f862,77,neutra,0.69
38f51967fb423d8525fcca5dd288f862,78,negativa,0.83
38f51967fb423d8525fcca5dd288f862,79,positiva,0.83
38f51967fb423d8525fcca5dd288f862,80,neutra,3.32
38f51967fb423d8525fcca5dd288f862,81,neutra,1.88
38f51967fb423d8525fcca5dd288f862,82,neutra,0.8
38f51967fb423d8525fcca5dd288f862,83,neutra,0.42
38f51967fb423d8525fcca5dd288f862,84,neutra,0.36
38f51967fb423d8525fcca5dd288f862,85,negativa,1.59
38f51967fb423d8525fcca5dd288f862,86,negativa,0.52
38f51967fb423d8525fcca5dd288f862,87,positiva,0.99
38f51967fb423d8525fcca5dd288f862,88,positiva,0.72
38f51967fb423d8525fcca5dd288f862,89,positiva,0.21
38f51967fb423d8525fcca5dd288f862,90,positiva,0.2
38f51967fb423d8525fcca5dd288f862,91,positiva,0.45
38f51967fb423d8525fcca5dd288f862,92,neutra,0.64
38f51967fb423d8525fcca5dd288f862,93,neutra,0.4
38f51967fb423d8525fcca5dd288f862,94,negativa,0.51
38f51967fb423d8525fcca5dd288f862,95,negativa,0.77
38f51967fb423d8525fcca5dd288f862,96,negativa,0.71
38f51967fb423d8525fcca5dd288f862,97,neutra,0.66
38f51967fb423d8525fcca5dd288f862,98,neutra,1.17
38f51967fb423d8525fcca5dd288f862,99,neutra,1.02
38f51967fb423d8525fcca5dd288f862,100,neutra,0.86
38f51967fb423d8525fcca5dd288f862,101,negativa,1.19
